"Serial","Time of Reading - Local","Time of Reading - UTC","forwardActiveEnergy Type","forwardActiveEnergy Value"
7604524236,"2023/07/08 19:30","2023/07/08 17:30","TookReading",5597705
7604524236,"2023/07/08 20:00","2023/07/08 18:00","TookReading",5600284
7604524236,"2023/07/08 20:30","2023/07/08 18:30","TookReading",5602747
7604524236,"2023/07/08 21:00","2023/07/08 19:00","TookReading",5604937
7604524236,"2023/07/08 21:30","2023/07/08 19:30","TookReading",5605808
7604524236,"2023/07/08 22:00","2023/07/08 20:00","TookReading",5606694
7604524236,"2023/07/08 22:30","2023/07/08 20:30","TookReading",5607428
7604524236,"2023/07/08 23:00","2023/07/08 21:00","TookReading",5608191
7604524236,"2023/07/08 23:30","2023/07/08 21:30","TookReading",5608934
7604524236,"2023/07/09 00:00","2023/07/08 22:00","TookReading",5609821
7604524236,"2023/07/09 00:30","2023/07/08 22:30","TookReading",5610700
7604524236,"2023/07/09 01:00","2023/07/08 23:00","TookReading",5611556
7604524236,"2023/07/09 01:30","2023/07/08 23:30","TookReading",5612411
7604524236,"2023/07/09 02:00","2023/07/09 00:00","TookReading",5613271
7604524236,"2023/07/09 02:30","2023/07/09 00:30","TookReading",5614172
7604524236,"2023/07/09 03:00","2023/07/09 01:00","TookReading",5615064
7604524236,"2023/07/09 03:30","2023/07/09 01:30","TookReading",5615924
7604524236,"2023/07/09 04:00","2023/07/09 02:00","TookReading",5616850
7604524236,"2023/07/09 04:30","2023/07/09 02:30","TookReading",5617778
7604524236,"2023/07/09 05:00","2023/07/09 03:00","TookReading",5618460
7604524236,"2023/07/09 05:30","2023/07/09 03:30","TookReading",5618478
7604524236,"2023/07/09 06:00","2023/07/09 04:00","TookReading",5619678
7604524236,"2023/07/09 06:30","2023/07/09 04:30","TookReading",5619758
7604524236,"2023/07/09 07:00","2023/07/09 05:00","TookReading",5619802
7604524236,"2023/07/09 07:30","2023/07/09 05:30","TookReading",5619851
7604524236,"2023/07/09 08:00","2023/07/09 06:00","TookReading",5619863
7604524236,"2023/07/09 08:30","2023/07/09 06:30","TookReading",5620119
7604524236,"2023/07/09 09:00","2023/07/09 07:00","TookReading",5620934
7604524236,"2023/07/09 09:30","2023/07/09 07:30","TookReading",5621906
7604524236,"2023/07/09 10:00","2023/07/09 08:00","TookReading",5622840
7604524236,"2023/07/09 10:30","2023/07/09 08:30","TookReading",5623739
7604524236,"2023/07/09 11:00","2023/07/09 09:00","TookReading",5624615
7604524236,"2023/07/09 11:30","2023/07/09 09:30","TookReading",5625504
7604524236,"2023/07/09 12:00","2023/07/09 10:00","TookReading",5626415
7604524236,"2023/07/09 12:30","2023/07/09 10:30","TookReading",5627355
7604524236,"2023/07/09 13:00","2023/07/09 11:00","TookReading",5628244
7604524236,"2023/07/09 13:30","2023/07/09 11:30","TookReading",5629111
7604524236,"2023/07/09 14:00","2023/07/09 12:00","TookReading",5629967
7604524236,"2023/07/09 14:30","2023/07/09 12:30","TookReading",5630883
7604524236,"2023/07/09 15:00","2023/07/09 13:00","TookReading",5631797
7604524236,"2023/07/09 15:30","2023/07/09 13:30","TookReading",5632687
7604524236,"2023/07/09 16:00","2023/07/09 14:00","TookReading",5633328
7604524236,"2023/07/09 16:30","2023/07/09 14:30","TookReading",5634244
7604524236,"2023/07/09 17:00","2023/07/09 15:00","TookReading",5635063
7604524236,"2023/07/09 17:30","2023/07/09 15:30","TookReading",5637386
7604524236,"2023/07/09 18:00","2023/07/09 16:00","TookReading",5638720
7604524236,"2023/07/09 18:30","2023/07/09 16:30","TookReading",5640259
7604524236,"2023/07/09 19:00","2023/07/09 17:00","TookReading",5642744
7604524236,"2023/07/09 19:30","2023/07/09 17:30","TookReading",5643668
7604524236,"2023/07/09 20:00","2023/07/09 18:00","TookReading",5645047
7604524236,"2023/07/09 20:30","2023/07/09 18:30","TookReading",5646555
7604524236,"2023/07/09 21:00","2023/07/09 19:00","TookReading",5648667
7604524236,"2023/07/09 21:30","2023/07/09 19:30","TookReading",5650859
7604524236,"2023/07/09 22:00","2023/07/09 20:00","TookReading",5651840
7604524236,"2023/07/09 22:30","2023/07/09 20:30","TookReading",5652639
7604524236,"2023/07/09 23:00","2023/07/09 21:00","TookReading",5653521
7604524236,"2023/07/09 23:30","2023/07/09 21:30","TookReading",5654366
7604524236,"2023/07/10 00:00","2023/07/09 22:00","TookReading",5655216
7604524236,"2023/07/10 00:30","2023/07/09 22:30","TookReading",5656057
7604524236,"2023/07/10 01:00","2023/07/09 23:00","TookReading",5656948
7604524236,"2023/07/10 01:30","2023/07/09 23:30","TookReading",5657832
7604524236,"2023/07/10 02:00","2023/07/10 00:00","TookReading",5658689
7604524236,"2023/07/10 02:30","2023/07/10 00:30","TookReading",5659547
7604524236,"2023/07/10 03:00","2023/07/10 01:00","TookReading",5660410
7604524236,"2023/07/10 03:30","2023/07/10 01:30","TookReading",5661298
7604524236,"2023/07/10 04:00","2023/07/10 02:00","TookReading",5662141
7604524236,"2023/07/10 04:30","2023/07/10 02:30","TookReading",5662975
7604524236,"2023/07/10 05:00","2023/07/10 03:00","TookReading",5663797
7604524236,"2023/07/10 05:30","2023/07/10 03:30","TookReading",5664652
7604524236,"2023/07/10 06:00","2023/07/10 04:00","TookReading",5665512
7604524236,"2023/07/10 06:30","2023/07/10 04:30","TookReading",5666348
7604524236,"2023/07/10 07:00","2023/07/10 05:00","TookReading",5667174
7604524236,"2023/07/10 07:30","2023/07/10 05:30","TookReading",5667997
7604524236,"2023/07/10 08:00","2023/07/10 06:00","TookReading",5668854
7604524236,"2023/07/10 08:30","2023/07/10 06:30","TookReading",5669492
7604524236,"2023/07/10 09:00","2023/07/10 07:00","TookReading",5669492
7604524236,"2023/07/10 09:30","2023/07/10 07:30","TookReading",5670072
7604524236,"2023/07/10 10:00","2023/07/10 08:00","TookReading",5672556
7604524236,"2023/07/10 10:30","2023/07/10 08:30","TookReading",5674523
7604524236,"2023/07/10 11:00","2023/07/10 09:00","TookReading",5675521
7604524236,"2023/07/10 11:30","2023/07/10 09:30","TookReading",5676146
7604524236,"2023/07/10 12:00","2023/07/10 10:00","TookReading",5676543
7604524236,"2023/07/10 12:30","2023/07/10 10:30","TookReading",5677431
7604524236,"2023/07/10 13:00","2023/07/10 11:00","TookReading",5679161
7604524236,"2023/07/10 13:30","2023/07/10 11:30","TookReading",5680606
7604524236,"2023/07/10 14:00","2023/07/10 12:00","TookReading",5681431
7604524236,"2023/07/10 14:30","2023/07/10 12:30","TookReading",5682253
7604524236,"2023/07/10 15:00","2023/07/10 13:00","TookReading",5683417
7604524236,"2023/07/10 15:30","2023/07/10 13:30","TookReading",5684330
7604524236,"2023/07/10 16:00","2023/07/10 14:00","TookReading",5685240
7604524236,"2023/07/10 16:30","2023/07/10 14:30","TookReading",5685534
7604524236,"2023/07/10 17:00","2023/07/10 15:00","TookReading",5686804
7604524236,"2023/07/10 17:30","2023/07/10 15:30","TookReading",5689264
7604524236,"2023/07/10 18:00","2023/07/10 16:00","TookReading",5690832
7604524236,"2023/07/10 18:30","2023/07/10 16:30","TookReading",5692237
7604524236,"2023/07/10 19:00","2023/07/10 17:00","TookReading",5694739
7604524236,"2023/07/10 19:30","2023/07/10 17:30","TookReading",5697298
7604524236,"2023/07/10 20:00","2023/07/10 18:00","TookReading",5699791
7604524236,"2023/07/10 20:30","2023/07/10 18:30","TookReading",5700605
7604524236,"2023/07/10 21:00","2023/07/10 19:00","TookReading",5701413
7604524236,"2023/07/10 21:30","2023/07/10 19:30","TookReading",5702197
7604524236,"2023/07/10 22:00","2023/07/10 20:00","TookReading",5703067
7604524236,"2023/07/10 22:30","2023/07/10 20:30","TookReading",5703907
7604524236,"2023/07/10 23:00","2023/07/10 21:00","TookReading",5703980
7604524236,"2023/07/10 23:30","2023/07/10 21:30","TookReading",5704052
7604524236,"2023/07/11 00:00","2023/07/10 22:00","TookReading",5704155
7604524236,"2023/07/11 00:30","2023/07/10 22:30","TookReading",5704251
7604524236,"2023/07/11 01:00","2023/07/10 23:00","TookReading",5704966
7604524236,"2023/07/11 01:30","2023/07/10 23:30","TookReading",5704974
7604524236,"2023/07/11 02:00","2023/07/11 00:00","TookReading",5704987
7604524236,"2023/07/11 02:30","2023/07/11 00:30","TookReading",5705035
7604524236,"2023/07/11 03:00","2023/07/11 01:00","TookReading",5705053
7604524236,"2023/07/11 03:30","2023/07/11 01:30","TookReading",5705061
7604524236,"2023/07/11 04:00","2023/07/11 02:00","TookReading",5705068
7604524236,"2023/07/11 04:30","2023/07/11 02:30","TookReading",5705074
7604524236,"2023/07/11 05:00","2023/07/11 03:00","TookReading",5705120
7604524236,"2023/07/11 05:30","2023/07/11 03:30","TookReading",5705153
7604524236,"2023/07/11 06:00","2023/07/11 04:00","TookReading",5705161
7604524236,"2023/07/11 06:30","2023/07/11 04:30","TookReading",5705168
7604524236,"2023/07/11 07:00","2023/07/11 05:00","TookReading",5705995
7604524236,"2023/07/11 07:30","2023/07/11 05:30","TookReading",5707186
7604524236,"2023/07/11 08:00","2023/07/11 06:00","TookReading",5708058
7604524236,"2023/07/11 08:30","2023/07/11 06:30","TookReading",5708964
7604524236,"2023/07/11 09:00","2023/07/11 07:00","TookReading",5709802
7604524236,"2023/07/11 09:30","2023/07/11 07:30","TookReading",5710626
7604524236,"2023/07/11 10:00","2023/07/11 08:00","TookReading",5711460
7604524236,"2023/07/11 10:30","2023/07/11 08:30","TookReading",5712327
7604524236,"2023/07/11 11:00","2023/07/11 09:00","TookReading",5713201
7604524236,"2023/07/11 11:30","2023/07/11 09:30","TookReading",5714037
7604524236,"2023/07/11 12:00","2023/07/11 10:00","TookReading",5715322
7604524236,"2023/07/11 12:30","2023/07/11 10:30","TookReading",5716951
7604524236,"2023/07/11 13:00","2023/07/11 11:00","TookReading",5719031
7604524236,"2023/07/11 13:30","2023/07/11 11:30","TookReading",5720505
7604524236,"2023/07/11 14:00","2023/07/11 12:00","TookReading",5721969
7604524236,"2023/07/11 14:30","2023/07/11 12:30","TookReading",5723482
7604524236,"2023/07/11 15:00","2023/07/11 13:00","TookReading",5725469
7604524236,"2023/07/11 15:30","2023/07/11 13:30","TookReading",5726361
7604524236,"2023/07/11 16:00","2023/07/11 14:00","TookReading",5727259
7604524236,"2023/07/11 16:30","2023/07/11 14:30","TookReading",5727682
7604524236,"2023/07/11 17:00","2023/07/11 15:00","TookReading",5727762
7604524236,"2023/07/11 17:30","2023/07/11 15:30","TookReading",5728561
7604524236,"2023/07/11 18:00","2023/07/11 16:00","TookReading",5729480
7604524236,"2023/07/11 18:30","2023/07/11 16:30","TookReading",5730968
7604524236,"2023/07/11 19:00","2023/07/11 17:00","TookReading",5732130
7604524236,"2023/07/11 19:30","2023/07/11 17:30","TookReading",5733035
7604524236,"2023/07/11 20:00","2023/07/11 18:00","TookReading",5733964
7604524236,"2023/07/11 20:30","2023/07/11 18:30","TookReading",5734695
7604524236,"2023/07/11 21:00","2023/07/11 19:00","TookReading",5736323
7604524236,"2023/07/11 21:30","2023/07/11 19:30","TookReading",5737510
7604524236,"2023/07/11 22:00","2023/07/11 20:00","TookReading",5738286
7604524236,"2023/07/11 22:30","2023/07/11 20:30","TookReading",5739102
7604524236,"2023/07/11 23:00","2023/07/11 21:00","TookReading",5739855
7604524236,"2023/07/11 23:30","2023/07/11 21:30","TookReading",5739863
7604524236,"2023/07/12 00:00","2023/07/11 22:00","TookReading",5739871
7604524236,"2023/07/12 00:30","2023/07/11 22:30","TookReading",5739919
7604524236,"2023/07/12 01:00","2023/07/11 23:00","TookReading",5739943
7604524236,"2023/07/12 01:30","2023/07/11 23:30","TookReading",5739951
7604524236,"2023/07/12 02:00","2023/07/12 00:00","TookReading",5739959
7604524236,"2023/07/12 02:30","2023/07/12 00:30","TookReading",5739978
7604524236,"2023/07/12 03:00","2023/07/12 01:00","TookReading",5740027
7604524236,"2023/07/12 03:30","2023/07/12 01:30","TookReading",5740041
7604524236,"2023/07/12 04:00","2023/07/12 02:00","TookReading",5740049
7604524236,"2023/07/12 04:30","2023/07/12 02:30","TookReading",5740057
7604524236,"2023/07/12 05:00","2023/07/12 03:00","TookReading",5740076
7604524236,"2023/07/12 05:30","2023/07/12 03:30","TookReading",5741675
7604524236,"2023/07/12 06:00","2023/07/12 04:00","TookReading",5743633
7604524236,"2023/07/12 06:30","2023/07/12 04:30","TookReading",5744458
7604524236,"2023/07/12 07:00","2023/07/12 05:00","TookReading",5745243
7604524236,"2023/07/12 07:30","2023/07/12 05:30","TookReading",5746033
7604524236,"2023/07/12 08:00","2023/07/12 06:00","TookReading",5746898
7604524236,"2023/07/12 08:30","2023/07/12 06:30","TookReading",5748051
7604524236,"2023/07/12 09:00","2023/07/12 07:00","TookReading",5748804
7604524236,"2023/07/12 09:30","2023/07/12 07:30","TookReading",5749562
7604524236,"2023/07/12 10:00","2023/07/12 08:00","TookReading",5750875
7604524236,"2023/07/12 10:30","2023/07/12 08:30","TookReading",5751860
7604524236,"2023/07/12 11:00","2023/07/12 09:00","TookReading",5752704
7604524236,"2023/07/12 11:30","2023/07/12 09:30","TookReading",5753514
7604524236,"2023/07/12 12:00","2023/07/12 10:00","TookReading",5754333
7604524236,"2023/07/12 12:30","2023/07/12 10:30","TookReading",5755147
7604524236,"2023/07/12 13:00","2023/07/12 11:00","TookReading",5755990
7604524236,"2023/07/12 13:30","2023/07/12 11:30","TookReading",5756832
7604524236,"2023/07/12 14:00","2023/07/12 12:00","TookReading",5757645
7604524236,"2023/07/12 14:30","2023/07/12 12:30","TookReading",5758453
7604524236,"2023/07/12 15:00","2023/07/12 13:00","TookReading",5759295
7604524236,"2023/07/12 15:30","2023/07/12 13:30","TookReading",5760160
7604524236,"2023/07/12 16:00","2023/07/12 14:00","TookReading",5761039
7604524236,"2023/07/12 16:30","2023/07/12 14:30","TookReading",5762163
7604524236,"2023/07/12 17:00","2023/07/12 15:00","TookReading",5762981
7604524236,"2023/07/12 17:30","2023/07/12 15:30","TookReading",5763831
7604524236,"2023/07/12 18:00","2023/07/12 16:00","TookReading",5763989
7604524236,"2023/07/12 18:30","2023/07/12 16:30","TookReading",5764242
7604524236,"2023/07/12 19:00","2023/07/12 17:00","TookReading",5765051
7604524236,"2023/07/12 19:30","2023/07/12 17:30","TookReading",5765916
7604524236,"2023/07/12 20:00","2023/07/12 18:00","TookReading",5768079
7604524236,"2023/07/12 20:30","2023/07/12 18:30","TookReading",5770449
7604524236,"2023/07/12 21:00","2023/07/12 19:00","TookReading",5772467
7604524236,"2023/07/12 21:30","2023/07/12 19:30","TookReading",5774603
7604524236,"2023/07/12 22:00","2023/07/12 20:00","TookReading",5776697
7604524236,"2023/07/12 22:30","2023/07/12 20:30","TookReading",5777476
7604524236,"2023/07/12 23:00","2023/07/12 21:00","TookReading",5778256
7604524236,"2023/07/12 23:30","2023/07/12 21:30","TookReading",5779023
7604524236,"2023/07/13 00:00","2023/07/12 22:00","TookReading",5779057
7604524236,"2023/07/13 00:30","2023/07/12 22:30","TookReading",5779096
7604524236,"2023/07/13 01:00","2023/07/12 23:00","TookReading",5779100
7604524236,"2023/07/13 01:30","2023/07/12 23:30","TookReading",5779104
7604524236,"2023/07/13 02:00","2023/07/13 00:00","TookReading",5779108
7604524236,"2023/07/13 02:30","2023/07/13 00:30","TookReading",5779124
7604524236,"2023/07/13 03:00","2023/07/13 01:00","TookReading",5779725
7604524236,"2023/07/13 03:30","2023/07/13 01:30","TookReading",5780555
7604524236,"2023/07/13 04:00","2023/07/13 02:00","TookReading",5781377
7604524236,"2023/07/13 04:30","2023/07/13 02:30","TookReading",5782202
7604524236,"2023/07/13 05:00","2023/07/13 03:00","TookReading",5783034
7604524236,"2023/07/13 05:30","2023/07/13 03:30","TookReading",5784013
7604524236,"2023/07/13 06:00","2023/07/13 04:00","TookReading",5784042
7604524236,"2023/07/13 06:30","2023/07/13 04:30","TookReading",5784052
7604524236,"2023/07/13 07:00","2023/07/13 05:00","TookReading",5784062
7604524236,"2023/07/13 07:30","2023/07/13 05:30","TookReading",5784070
7604524236,"2023/07/13 08:00","2023/07/13 06:00","TookReading",5784398
7604524236,"2023/07/13 08:30","2023/07/13 06:30","TookReading",5785263
7604524236,"2023/07/13 09:00","2023/07/13 07:00","TookReading",5786475
7604524236,"2023/07/13 09:30","2023/07/13 07:30","TookReading",5787439
7604524236,"2023/07/13 10:00","2023/07/13 08:00","TookReading",5789677
7604524236,"2023/07/13 10:30","2023/07/13 08:30","TookReading",5790542
7604524236,"2023/07/13 11:00","2023/07/13 09:00","TookReading",5791404
7604524236,"2023/07/13 11:30","2023/07/13 09:30","TookReading",5792226
7604524236,"2023/07/13 12:00","2023/07/13 10:00","TookReading",5793076
7604524236,"2023/07/13 12:30","2023/07/13 10:30","TookReading",5793933
7604524236,"2023/07/13 13:00","2023/07/13 11:00","TookReading",5794435
7604524236,"2023/07/13 13:30","2023/07/13 11:30","TookReading",5794477
7604524236,"2023/07/13 14:00","2023/07/13 12:00","TookReading",5795075
7604524236,"2023/07/13 14:30","2023/07/13 12:30","TookReading",5795974
7604524236,"2023/07/13 15:00","2023/07/13 13:00","TookReading",5797122
7604524236,"2023/07/13 15:30","2023/07/13 13:30","TookReading",5798480
7604524236,"2023/07/13 16:00","2023/07/13 14:00","TookReading",5799163
7604524236,"2023/07/13 16:30","2023/07/13 14:30","TookReading",5799222
7604524236,"2023/07/13 17:00","2023/07/13 15:00","TookReading",5799743
7604524236,"2023/07/13 17:30","2023/07/13 15:30","TookReading",5800595
7604524236,"2023/07/13 18:00","2023/07/13 16:00","TookReading",5801495
7604524236,"2023/07/13 18:30","2023/07/13 16:30","TookReading",5801596
7604524236,"2023/07/13 19:00","2023/07/13 17:00","TookReading",5802340
7604524236,"2023/07/13 19:30","2023/07/13 17:30","TookReading",5803174
7604524236,"2023/07/13 20:00","2023/07/13 18:00","TookReading",5804007
7604524236,"2023/07/13 20:30","2023/07/13 18:30","TookReading",5804843
7604524236,"2023/07/13 21:00","2023/07/13 19:00","TookReading",5806926
7604524236,"2023/07/13 21:30","2023/07/13 19:30","TookReading",5809421
7604524236,"2023/07/13 22:00","2023/07/13 20:00","TookReading",5811308
7604524236,"2023/07/13 22:30","2023/07/13 20:30","TookReading",5813366
7604524236,"2023/07/13 23:00","2023/07/13 21:00","TookReading",5814244
7604524236,"2023/07/13 23:30","2023/07/13 21:30","TookReading",5815077
7604524236,"2023/07/14 00:00","2023/07/13 22:00","TookReading",5815912
7604524236,"2023/07/14 00:30","2023/07/13 22:30","TookReading",5816760
7604524236,"2023/07/14 01:00","2023/07/13 23:00","TookReading",5817639
7604524236,"2023/07/14 01:30","2023/07/13 23:30","TookReading",5818530
7604524236,"2023/07/14 02:00","2023/07/14 00:00","TookReading",5819390
7604524236,"2023/07/14 02:30","2023/07/14 00:30","TookReading",5820157
7604524236,"2023/07/14 03:00","2023/07/14 01:00","TookReading",5820921
7604524236,"2023/07/14 03:30","2023/07/14 01:30","TookReading",5821702
7604524236,"2023/07/14 04:00","2023/07/14 02:00","TookReading",5822504
7604524236,"2023/07/14 04:30","2023/07/14 02:30","TookReading",5823276
7604524236,"2023/07/14 05:00","2023/07/14 03:00","TookReading",5824054
7604524236,"2023/07/14 05:30","2023/07/14 03:30","TookReading",5824828
7604524236,"2023/07/14 06:00","2023/07/14 04:00","TookReading",5825590
7604524236,"2023/07/14 06:30","2023/07/14 04:30","TookReading",5826401
7604524236,"2023/07/14 07:00","2023/07/14 05:00","TookReading",5827246
7604524236,"2023/07/14 07:30","2023/07/14 05:30","TookReading",5827490
7604524236,"2023/07/14 08:00","2023/07/14 06:00","TookReading",5827838
7604524236,"2023/07/14 08:30","2023/07/14 06:30","TookReading",5828218
7604524236,"2023/07/14 09:00","2023/07/14 07:00","TookReading",5829034
7604524236,"2023/07/14 09:30","2023/07/14 07:30","TookReading",5829966
7604524236,"2023/07/14 10:00","2023/07/14 08:00","TookReading",5831401
7604524236,"2023/07/14 10:30","2023/07/14 08:30","TookReading",5832141
7604524236,"2023/07/14 11:00","2023/07/14 09:00","TookReading",5832899
7604524236,"2023/07/14 11:30","2023/07/14 09:30","TookReading",5834393
7604524236,"2023/07/14 12:00","2023/07/14 10:00","TookReading",5836125
7604524236,"2023/07/14 12:30","2023/07/14 10:30","TookReading",5837652
7604524236,"2023/07/14 13:00","2023/07/14 11:00","TookReading",5839154
7604524236,"2023/07/14 13:30","2023/07/14 11:30","TookReading",5840653
7604524236,"2023/07/14 14:00","2023/07/14 12:00","TookReading",5840710
7604524236,"2023/07/14 14:30","2023/07/14 12:30","TookReading",5840891
7604524236,"2023/07/14 15:00","2023/07/14 13:00","TookReading",5841701
7604524236,"2023/07/14 15:30","2023/07/14 13:30","TookReading",5842548
7604524236,"2023/07/14 16:00","2023/07/14 14:00","TookReading",5843374
7604524236,"2023/07/14 16:30","2023/07/14 14:30","TookReading",5844205
7604524236,"2023/07/14 17:00","2023/07/14 15:00","TookReading",5845040
7604524236,"2023/07/14 17:30","2023/07/14 15:30","TookReading",5845849
7604524236,"2023/07/14 18:00","2023/07/14 16:00","TookReading",5846659
7604524236,"2023/07/14 18:30","2023/07/14 16:30","TookReading",5847475
7604524236,"2023/07/14 19:00","2023/07/14 17:00","TookReading",5848315
7604524236,"2023/07/14 19:30","2023/07/14 17:30","TookReading",5849152
7604524236,"2023/07/14 20:00","2023/07/14 18:00","TookReading",5849179
7604524236,"2023/07/14 20:30","2023/07/14 18:30","TookReading",5849180
7604524236,"2023/07/14 21:00","2023/07/14 19:00","TookReading",5849636
7604524236,"2023/07/14 21:30","2023/07/14 19:30","TookReading",5851967
7604524236,"2023/07/14 22:00","2023/07/14 20:00","TookReading",5853366
7604524236,"2023/07/14 22:30","2023/07/14 20:30","TookReading",5854220
7604524236,"2023/07/14 23:00","2023/07/14 21:00","TookReading",5855082
7604524236,"2023/07/14 23:30","2023/07/14 21:30","TookReading",5855971
7604524236,"2023/07/15 00:00","2023/07/14 22:00","TookReading",5856259
7604524236,"2023/07/15 00:30","2023/07/14 22:30","TookReading",5856268
7604524236,"2023/07/15 01:00","2023/07/14 23:00","TookReading",5856275
7604524236,"2023/07/15 01:30","2023/07/14 23:30","TookReading",5856282
7604524236,"2023/07/15 02:00","2023/07/15 00:00","TookReading",5856312
7604524236,"2023/07/15 02:30","2023/07/15 00:30","TookReading",5856354
7604524236,"2023/07/15 03:00","2023/07/15 01:00","TookReading",5856844
7604524236,"2023/07/15 03:30","2023/07/15 01:30","TookReading",5857628
7604524236,"2023/07/15 04:00","2023/07/15 02:00","TookReading",5858409
7604524236,"2023/07/15 04:30","2023/07/15 02:30","TookReading",5859204
7604524236,"2023/07/15 05:00","2023/07/15 03:00","TookReading",5860093
7604524236,"2023/07/15 05:30","2023/07/15 03:30","TookReading",5860970
7604524236,"2023/07/15 06:00","2023/07/15 04:00","TookReading",5861815
7604524236,"2023/07/15 06:30","2023/07/15 04:30","TookReading",5862655
7604524236,"2023/07/15 07:00","2023/07/15 05:00","TookReading",5863479
7604524236,"2023/07/15 07:30","2023/07/15 05:30","TookReading",5864305
7604524236,"2023/07/15 08:00","2023/07/15 06:00","TookReading",5865183
7604524236,"2023/07/15 08:30","2023/07/15 06:30","TookReading",5866033
7604524236,"2023/07/15 09:00","2023/07/15 07:00","TookReading",5867196
7604524236,"2023/07/15 09:30","2023/07/15 07:30","TookReading",5868179
7604524236,"2023/07/15 10:00","2023/07/15 08:00","TookReading",5870557
7604524236,"2023/07/15 10:30","2023/07/15 08:30","TookReading",5872213
7604524236,"2023/07/15 11:00","2023/07/15 09:00","TookReading",5873012
7604524236,"2023/07/15 11:30","2023/07/15 09:30","TookReading",5874396
7604524236,"2023/07/15 12:00","2023/07/15 10:00","TookReading",5876593
7604524236,"2023/07/15 12:30","2023/07/15 10:30","TookReading",5878895
7604524236,"2023/07/15 13:00","2023/07/15 11:00","TookReading",5880190
7604524236,"2023/07/15 13:30","2023/07/15 11:30","TookReading",5880981
7604524236,"2023/07/15 14:00","2023/07/15 12:00","TookReading",5881803
7604524236,"2023/07/15 14:30","2023/07/15 12:30","TookReading",5882595
7604524236,"2023/07/15 15:00","2023/07/15 13:00","TookReading",5883917
7604524236,"2023/07/15 15:30","2023/07/15 13:30","TookReading",5884986
7604524236,"2023/07/15 16:00","2023/07/15 14:00","TookReading",5885860
7604524236,"2023/07/15 16:30","2023/07/15 14:30","TookReading",5886735
7604524236,"2023/07/15 17:00","2023/07/15 15:00","TookReading",5887646
7604524236,"2023/07/15 17:30","2023/07/15 15:30","TookReading",5888542
7604524236,"2023/07/15 18:00","2023/07/15 16:00","TookReading",5889537
7604524236,"2023/07/15 18:30","2023/07/15 16:30","TookReading",5891290
7604524236,"2023/07/15 19:00","2023/07/15 17:00","TookReading",5892136
7604524236,"2023/07/15 19:30","2023/07/15 17:30","TookReading",5893148
7604524236,"2023/07/15 20:00","2023/07/15 18:00","TookReading",5894659
7604524236,"2023/07/15 20:30","2023/07/15 18:30","TookReading",5896193
7604524236,"2023/07/15 21:00","2023/07/15 19:00","TookReading",5898160
7604524236,"2023/07/15 21:30","2023/07/15 19:30","TookReading",5900393
7604524236,"2023/07/15 22:00","2023/07/15 20:00","TookReading",5901178
7604524236,"2023/07/15 22:30","2023/07/15 20:30","TookReading",5901770
7604524236,"2023/07/15 23:00","2023/07/15 21:00","TookReading",5903702
7604524236,"2023/07/15 23:30","2023/07/15 21:30","TookReading",5904631
7604524236,"2023/07/16 00:00","2023/07/15 22:00","TookReading",5905485
7604524236,"2023/07/16 00:30","2023/07/15 22:30","TookReading",5906325
7604524236,"2023/07/16 01:00","2023/07/15 23:00","TookReading",5907203
7604524236,"2023/07/16 01:30","2023/07/15 23:30","TookReading",5908095
7604524236,"2023/07/16 02:00","2023/07/16 00:00","TookReading",5908949
7604524236,"2023/07/16 02:30","2023/07/16 00:30","TookReading",5909806
7604524236,"2023/07/16 03:00","2023/07/16 01:00","TookReading",5910664
7604524236,"2023/07/16 03:30","2023/07/16 01:30","TookReading",5911542
7604524236,"2023/07/16 04:00","2023/07/16 02:00","TookReading",5912422
7604524236,"2023/07/16 04:30","2023/07/16 02:30","TookReading",5913266
7604524236,"2023/07/16 05:00","2023/07/16 03:00","TookReading",5914104
7604524236,"2023/07/16 05:30","2023/07/16 03:30","TookReading",5914937
7604524236,"2023/07/16 06:00","2023/07/16 04:00","TookReading",5915781
7604524236,"2023/07/16 06:30","2023/07/16 04:30","TookReading",5916655
7604524236,"2023/07/16 07:00","2023/07/16 05:00","TookReading",5917485
7604524236,"2023/07/16 07:30","2023/07/16 05:30","TookReading",5918320
7604524236,"2023/07/16 08:00","2023/07/16 06:00","TookReading",5918626
7604524236,"2023/07/16 08:30","2023/07/16 06:30","TookReading",5918632
7604524236,"2023/07/16 09:00","2023/07/16 07:00","TookReading",5918680
7604524236,"2023/07/16 09:30","2023/07/16 07:30","TookReading",5919087
7604524236,"2023/07/16 10:00","2023/07/16 08:00","TookReading",5919926
7604524236,"2023/07/16 10:30","2023/07/16 08:30","TookReading",5920018
7604524236,"2023/07/16 11:00","2023/07/16 09:00","TookReading",5921254
7604524236,"2023/07/16 11:30","2023/07/16 09:30","TookReading",5923389
7604524236,"2023/07/16 12:00","2023/07/16 10:00","TookReading",5924321
7604524236,"2023/07/16 12:30","2023/07/16 10:30","TookReading",5925199
7604524236,"2023/07/16 13:00","2023/07/16 11:00","TookReading",5926054
7604524236,"2023/07/16 13:30","2023/07/16 11:30","TookReading",5926900
7604524236,"2023/07/16 14:00","2023/07/16 12:00","TookReading",5927782
7604524236,"2023/07/16 14:30","2023/07/16 12:30","TookReading",5928673
7604524236,"2023/07/16 15:00","2023/07/16 13:00","TookReading",5928865
